start_time,flow_packet_num,flow_sizes,mean_packet_size_32,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,coflow_id
15626.0,28694,27974030.6,976.6,976.1,976.3,976.7,976.6,4
15624.0,28694,27979183.0,975.7,976.5,977.1,975.2,975.2,4
15607.0,28694,27977806.0,975.1,971.4,970.4,971.0,973.0,4
15536.0,28694,27976490.2,972.3,971.2,972.9,969.4,967.5,4
15559.0,28694,27977178.8,977.5,975.9,976.5,976.9,974.4,4
15572.0,28694,27975660.4,978.2,977.6,977.6,983.5,984.6,4
15580.0,28694,27974164.1,974.6,974.0,972.0,974.8,971.6,4
15553.0,28694,27975286.5,972.6,972.7,971.9,972.5,970.5,4
15560.0,28694,27976600.5,975.7,976.3,977.7,979.6,979.9,4
15535.0,28694,27976662.4,976.5,976.4,975.8,978.0,972.7,4
15601.0,28694,27978802.7,974.2,974.5,974.9,970.6,965.9,4
15628.0,28694,27975465.3,974.7,974.9,974.8,976.0,974.1,4
15587.0,28694,27976019.8,973.8,975.8,973.8,975.1,971.3,4
15559.0,28694,27976055.8,977.8,976.4,977.3,974.3,970.9,4
15583.0,28694,27979525.3,977.4,981.0,981.6,985.4,988.2,4
15628.0,28694,27973465.0,976.7,977.1,976.8,977.8,975.2,4
15627.0,28694,27975539.1,973.6,972.4,972.2,968.9,976.7,4
15534.0,28694,27978807.6,973.0,970.6,972.1,971.8,970.8,4
15532.0,28694,27976712.9,976.4,976.4,976.1,977.9,988.0,4
15538.0,28694,27975017.0,972.3,972.6,974.2,978.3,976.3,4
15599.0,28694,27976814.9,976.3,973.5,974.2,974.6,980.4,4
15542.0,28694,27975318.4,972.0,973.8,973.6,970.2,969.6,4
15586.0,28694,27978510.7,975.4,974.5,974.9,972.9,966.3,4
15542.0,28694,27977879.0,974.9,976.8,977.9,978.8,981.2,4
15567.0,28694,27977072.5,975.3,977.4,977.8,974.3,975.9,4
15552.0,28694,27978982.2,975.0,975.3,974.9,974.3,974.8,4
15631.0,28694,27977627.3,977.8,980.7,980.5,985.9,976.6,4
15614.0,28694,27974379.3,973.9,974.6,975.2,977.7,978.8,4
15606.0,28694,27973425.8,972.1,972.7,972.4,974.3,978.9,4
15556.0,28694,27975570.6,976.4,977.0,979.6,979.2,980.4,4
15553.0,28694,27975398.6,973.7,974.5,974.7,975.0,975.3,4
15582.0,28694,27976010.4,975.2,975.0,974.5,976.7,972.4,4
15617.0,28694,27975427.6,975.8,973.6,973.5,973.9,973.5,4
15604.0,28694,27976147.1,974.7,976.1,976.2,973.9,968.5,4
15614.0,28694,27974983.5,972.6,973.1,970.7,970.7,966.3,4
15615.0,28694,27977696.1,973.0,972.6,971.9,970.1,973.8,4
15552.0,28694,27976794.7,973.5,975.5,974.8,975.3,976.2,4
15561.0,28694,27978728.6,974.4,975.3,975.0,970.2,976.8,4
15603.0,28694,27979745.2,976.0,977.0,976.9,976.7,972.3,4
15534.0,28694,27975790.6,974.0,973.0,973.5,969.9,968.8,4
15629.0,28694,27976081.7,973.6,971.6,972.2,972.2,976.7,4
15576.0,28694,27977013.8,973.3,971.4,971.3,970.1,967.7,4
15537.0,28694,27975876.5,975.4,975.0,974.5,978.7,977.8,4
15541.0,28694,27975258.2,978.7,978.3,980.2,979.0,987.3,4
15630.0,28694,27977570.0,978.2,979.8,982.1,982.2,983.7,4
15562.0,28694,27974705.5,973.9,970.3,970.6,971.8,967.7,4
15580.0,28694,27976428.9,976.4,977.3,975.2,978.3,978.7,4
15559.0,28694,27977313.2,976.0,977.5,976.6,977.9,975.9,4
15569.0,28694,27973104.7,975.9,977.8,977.4,975.3,976.6,4
15570.0,28694,27975442.9,974.2,975.3,975.7,975.1,978.4,4
15602.0,28694,27976230.5,973.6,974.0,973.0,971.8,975.6,4
15629.0,28694,27973500.2,972.7,973.7,973.5,977.6,979.9,4
15533.0,28694,27976689.3,976.5,977.5,977.1,976.6,974.9,4
15560.0,28694,27975128.0,971.1,971.4,970.9,966.3,965.3,4
15540.0,28694,27977822.4,973.9,973.2,974.3,973.8,974.1,4
15558.0,28694,27980669.6,977.3,978.4,980.5,983.3,986.2,4
15595.0,28694,27973106.7,975.5,971.3,971.1,970.5,965.5,4
15542.0,28694,27978737.9,976.5,977.9,977.8,975.9,973.5,4
15584.0,28694,27975627.9,974.1,972.6,973.9,975.8,974.3,4
15609.0,28694,27978751.2,973.3,973.8,973.8,974.3,976.5,4
15580.0,28694,27978407.7,973.7,974.7,974.7,978.5,977.0,4
15567.0,28694,27973858.8,976.5,976.4,975.8,976.9,979.9,4
15603.0,28694,27975319.8,976.5,977.1,975.6,973.4,968.8,4
15564.0,28694,27974671.5,974.0,977.6,976.5,975.3,978.8,4
15543.0,28694,27978908.2,976.2,977.1,976.7,976.8,977.7,4
15611.0,28694,27979146.5,975.3,975.0,974.5,972.3,972.6,4
15579.0,28694,27974748.4,974.8,975.9,976.8,977.7,975.9,4
15573.0,28694,27977024.8,973.0,972.9,973.3,978.3,984.9,4
15588.0,28694,27975172.9,974.3,974.5,974.7,974.8,978.8,4
15613.0,28694,27976211.3,974.0,975.9,975.3,973.7,974.6,4
15582.0,28694,27976129.6,971.3,970.9,970.0,965.8,968.5,4
15610.0,28694,27975789.7,974.1,973.7,977.0,975.4,970.7,4
15546.0,28694,27975977.4,979.7,975.6,973.6,973.2,970.5,4
15589.0,28694,27976523.7,976.8,975.8,977.5,973.1,973.1,4
15595.0,28694,27974864.3,975.9,977.5,978.4,979.4,983.2,4
15572.0,28694,27975485.1,976.1,977.6,977.5,979.2,979.2,4
15575.0,28694,27974491.1,978.3,980.0,979.6,977.0,979.1,4
15625.0,28694,27975307.8,977.6,976.2,977.0,974.9,972.8,4
15624.0,28694,27974615.1,973.4,975.0,976.9,977.6,975.5,4
15604.0,28694,27977154.2,975.5,974.6,972.8,976.9,978.5,4
15603.0,28694,27976628.7,975.2,975.1,974.5,972.4,971.3,4
15609.0,28694,27977305.5,978.4,980.2,979.4,979.7,979.8,4
15571.0,28694,27976633.8,976.7,977.3,977.1,977.7,976.2,4
15588.0,28694,27978679.5,975.5,975.7,977.0,979.9,980.7,4
15542.0,28694,27978136.2,975.4,978.1,977.2,980.2,985.8,4
15592.0,28694,27977895.1,971.4,974.3,974.6,978.0,974.8,4
15560.0,28694,27977144.7,978.8,977.4,976.0,970.9,967.4,4
15570.0,28694,27976545.9,977.2,975.7,975.8,974.1,968.0,4
15620.0,28694,27972543.5,974.4,977.4,978.6,980.0,981.5,4
15600.0,28694,27975249.2,974.8,975.3,975.1,974.9,977.7,4
15582.0,28694,27976356.7,973.4,974.2,974.3,974.3,968.6,4
15536.0,28694,27975029.6,973.0,973.7,974.3,967.8,966.4,4
15626.0,28694,27972665.9,977.8,978.3,977.8,976.1,976.6,4
15595.0,28694,27977925.2,971.7,969.7,970.2,970.0,970.8,4
15553.0,28694,27975065.3,977.8,976.7,975.8,972.8,977.8,4
15567.0,28694,27980053.2,975.8,976.8,977.8,976.2,977.6,4
15621.0,28694,27975162.9,974.8,975.5,973.9,971.4,976.6,4
15551.0,28694,27973101.8,975.1,974.6,973.2,972.9,971.1,4
15604.0,28694,27976800.1,969.9,969.5,967.4,966.5,970.8,4
15616.0,28694,27979235.4,975.0,975.8,976.4,976.4,973.4,4
15588.0,28694,27977481.2,976.5,977.1,977.0,976.8,975.1,4
15541.0,28694,27977665.6,972.5,972.2,972.8,974.5,968.6,4
15532.0,28694,27973842.1,974.0,975.5,976.9,981.1,979.1,4
15570.0,28694,27979222.7,974.3,972.1,971.9,974.0,974.4,4
15553.0,28694,27975674.0,970.5,971.8,972.6,973.4,969.7,4
15535.0,28694,27974195.8,974.7,974.5,973.5,973.7,980.8,4
15624.0,28694,27977428.2,974.6,974.2,974.5,971.1,970.3,4
15552.0,28694,27976744.4,977.3,977.2,978.1,977.7,976.5,4
15567.0,28694,27978134.9,976.6,974.2,975.0,973.8,967.5,4
15631.0,28694,27976674.6,977.0,974.8,975.7,977.0,979.4,4
15629.0,28694,27978777.4,975.3,976.0,975.0,975.5,976.0,4
15556.0,28694,27976157.0,975.2,974.9,974.6,975.7,976.0,4
15553.0,28694,27976090.7,975.1,977.2,976.7,971.7,969.4,4
15607.0,28694,27976147.1,975.9,974.5,972.2,972.0,970.4,4
15617.0,28694,27974065.5,974.6,975.7,972.7,972.9,973.9,4
15589.0,28694,27976789.1,973.2,972.6,974.6,977.4,975.0,4
15548.0,28694,27979319.2,975.0,972.4,973.7,975.8,978.7,4
15584.0,28694,27975731.9,973.0,974.6,974.2,978.0,981.6,4
15620.0,28694,27976641.2,976.1,976.4,975.3,974.6,973.5,4
15586.0,28694,27975776.0,969.9,969.9,969.5,966.8,968.1,4
15561.0,28694,27977205.7,972.2,970.0,971.1,972.8,976.8,4
15541.0,28694,27977099.6,973.8,974.9,976.2,979.0,978.2,4
15617.0,28694,27978517.1,974.8,975.0,977.0,980.5,982.9,4
15613.0,28694,27976212.3,972.2,972.8,973.8,975.9,975.8,4
15544.0,28694,27974477.0,970.7,970.3,970.1,969.6,970.4,4
15539.0,28694,27977191.3,974.8,975.2,975.3,978.5,983.9,4
15569.0,28694,27977171.4,974.3,974.7,975.9,975.1,974.0,4
15620.0,28694,27976680.2,976.5,980.0,979.8,979.6,979.7,4
15588.0,28694,27976839.3,975.3,971.7,971.6,976.1,973.7,4
15576.0,28694,27975776.5,975.6,975.3,977.7,978.3,978.0,4
15609.0,28694,27975854.0,976.6,975.7,976.1,973.0,972.8,4
15563.0,28694,27980115.9,975.1,975.6,976.1,974.6,974.0,4
15550.0,28694,27977069.6,974.3,976.9,976.4,978.3,983.0,4
15582.0,28694,27976030.2,975.3,974.7,975.3,972.5,965.3,4
15612.0,28694,27974299.0,978.1,979.2,980.5,976.9,980.4,4
15593.0,28694,27977034.3,973.6,973.2,973.0,974.9,971.0,4
15609.0,28694,27975877.1,973.0,972.1,971.5,970.5,967.5,4
15550.0,28694,27977202.1,975.8,974.8,974.3,976.7,971.2,4
15625.0,28694,27978936.0,973.4,974.2,973.6,976.5,981.1,4
15538.0,28694,27975834.8,974.3,975.2,974.6,972.1,970.9,4
15571.0,28694,27977101.1,975.8,977.4,977.3,975.6,975.8,4
15569.0,28694,27977414.3,973.9,973.4,974.1,974.7,970.0,4
15630.0,28694,27977811.8,976.4,976.6,976.1,978.4,974.4,4
15584.0,28694,27974222.1,974.2,972.3,973.1,972.5,968.8,4
15600.0,28694,27975540.1,973.3,973.5,975.3,978.4,974.3,4
15575.0,28694,27977953.0,972.3,971.6,972.3,974.1,975.0,4
15565.0,28694,27975019.7,974.2,976.5,977.8,982.1,985.1,4
15531.0,28694,27978371.1,975.0,975.4,976.8,977.7,982.0,4
15557.0,28694,27975233.9,974.8,974.4,972.9,975.5,967.1,4
15550.0,28694,27979491.9,976.1,973.5,973.0,969.0,966.1,4
15614.0,28694,27976634.5,974.9,974.7,974.0,978.9,977.2,4
15536.0,28694,27974015.9,974.1,975.6,974.1,974.4,979.2,4
15585.0,28694,27979843.8,973.6,975.1,975.6,972.8,970.6,4
15589.0,28694,27978320.0,975.7,975.5,979.2,979.5,979.4,4
15613.0,28694,27976797.4,976.8,977.6,975.4,975.7,977.2,4
15628.0,28694,27976330.9,975.7,973.8,973.2,977.0,979.2,4
15536.0,28694,27975916.7,973.1,971.8,973.7,972.3,973.6,4
15582.0,28694,27974599.2,973.1,974.9,976.3,976.0,976.0,4
15532.0,28694,27976890.0,974.5,975.3,977.5,977.8,986.7,4
15548.0,28694,27976385.3,974.6,974.5,976.3,980.3,977.3,4
15566.0,28694,27976568.0,977.2,977.4,977.6,976.3,977.5,4
15539.0,28694,27977601.6,976.9,979.5,979.4,978.6,979.4,4
15575.0,28694,27978741.1,975.9,975.5,977.3,977.7,977.3,4
15568.0,28694,27976240.5,973.0,973.8,973.1,972.5,972.2,4
15602.0,28694,27975061.9,974.2,974.0,974.8,975.7,973.4,4
15585.0,28694,27977789.1,973.8,974.7,975.5,975.9,985.1,4
15542.0,28694,27975101.2,976.0,975.9,975.6,978.8,983.3,4
15579.0,28694,27978070.5,972.3,973.4,974.9,972.1,968.5,4
15593.0,28694,27972966.8,975.3,973.6,972.7,969.8,975.4,4
15555.0,28694,27977583.7,975.8,977.3,978.1,977.5,982.6,4
15600.0,28694,27977745.9,974.4,973.9,973.5,973.8,974.8,4
15596.0,28694,27974465.7,973.5,973.9,972.7,974.0,975.6,4
15557.0,28694,27974284.4,973.5,973.1,971.6,972.1,967.6,4
15602.0,28694,27978344.3,975.3,975.8,975.9,976.8,977.7,4
15573.0,28694,27976824.1,976.8,978.2,977.4,977.6,978.2,4
15534.0,28694,27974162.6,972.0,971.3,971.9,970.8,968.0,4
15539.0,28694,27978423.9,974.7,974.3,976.2,976.0,975.6,4
15531.0,28694,27980253.8,973.8,972.8,972.1,970.9,972.2,4
15599.0,28694,27974373.7,979.0,977.8,977.1,974.0,974.9,4
15566.0,28694,27979933.6,972.9,972.5,974.1,975.7,972.0,4
15562.0,28694,27976986.3,974.7,975.0,975.2,972.0,967.5,4
15565.0,28694,27978118.3,975.3,975.7,974.9,975.3,980.9,4
15598.0,28694,27976675.7,977.4,979.2,977.9,975.1,973.4,4
15567.0,28694,27975260.7,972.8,971.8,972.0,973.6,971.0,4
15594.0,28694,27976228.0,974.7,974.9,976.6,977.1,980.8,4
15607.0,28694,27973409.9,976.6,976.7,976.4,976.1,978.0,4
15594.0,28694,27979904.1,976.5,977.6,978.1,981.1,978.0,4
15547.0,28694,27979578.5,976.6,976.7,978.1,984.6,983.4,4
15546.0,28694,27974109.7,974.5,976.4,974.3,976.2,977.4,4
15613.0,28694,27977065.8,975.2,974.3,973.8,972.1,973.2,4
15598.0,28694,27976783.6,973.9,974.8,974.8,975.4,976.6,4
15626.0,28694,27974453.2,976.3,978.7,978.8,977.7,976.4,4
15625.0,28694,27975591.8,974.7,976.0,977.8,975.5,979.6,4
15585.0,28694,27977366.1,976.2,976.2,974.6,976.8,979.1,4
15614.0,28694,27977175.3,977.2,977.7,976.1,974.7,973.9,4
15585.0,28694,27976493.2,976.5,974.0,973.5,972.1,973.0,4
15629.0,28694,27977919.1,975.5,976.8,974.9,975.7,975.6,4
15544.0,28694,27977622.0,976.6,975.3,976.1,978.9,977.1,4
15598.0,28694,27973853.3,976.4,976.7,977.2,974.4,971.6,4
15567.0,28694,27977609.5,974.1,971.4,972.7,969.5,968.6,4
15571.0,28694,27976995.0,972.2,972.6,972.0,971.2,976.7,4
15607.0,28694,27978499.6,974.3,973.6,973.8,972.3,981.0,4
15599.0,28694,27976763.4,973.6,972.2,971.4,969.7,970.0,4
15608.0,28694,27976994.1,972.8,972.9,972.9,973.0,979.0,4
15609.0,28694,27980097.2,975.1,974.3,973.5,966.1,969.6,4
15569.0,28694,27975865.7,975.1,977.6,978.0,975.8,970.8,4
15608.0,28694,27981551.3,977.3,977.6,977.2,975.3,974.2,4
15569.0,28694,27974563.4,975.3,974.3,973.9,972.2,971.6,4
15580.0,28694,27977045.9,975.4,975.4,973.7,973.2,975.0,4
15562.0,28694,27980400.0,974.5,974.9,974.5,973.2,971.1,4
15602.0,28694,27979714.2,974.8,974.0,973.9,974.6,978.9,4
15607.0,28694,27979075.3,978.3,978.2,978.8,978.3,987.6,4
15630.0,28694,27976860.1,973.1,974.0,971.1,974.3,979.9,4
15628.0,28694,27977254.1,978.3,977.6,976.6,978.6,976.0,4
15627.0,28694,27979018.4,973.8,972.7,969.7,969.2,971.9,4
15582.0,28694,27977801.8,976.2,976.1,976.3,977.8,984.1,4
15552.0,28694,27974873.7,976.0,975.8,974.9,970.8,969.6,4
15559.0,28694,27976034.6,976.5,978.6,978.3,979.4,982.4,4
15585.0,28694,27977633.6,974.4,974.6,974.0,973.8,971.6,4
15580.0,28694,27976315.2,976.0,977.1,979.3,976.7,979.6,4
15606.0,28694,27973778.7,974.3,973.3,972.4,973.9,977.1,4
15588.0,28694,27977491.1,975.0,975.1,975.9,976.4,975.2,4
15624.0,28694,27973255.8,974.9,974.4,972.7,974.9,975.1,4
15615.0,28694,27978444.1,978.1,978.6,978.8,976.3,977.0,4
15541.0,28694,27977695.2,974.8,975.0,972.8,972.7,972.5,4
15548.0,28694,27976865.1,972.3,970.4,969.4,971.3,970.5,4
15595.0,28694,27974977.2,969.2,968.9,969.9,971.7,969.9,4
15602.0,28694,27979311.4,977.5,978.0,977.2,979.2,980.4,4
15569.0,28694,27973862.0,976.0,974.6,974.8,977.4,978.8,4
15587.0,28694,27978600.0,976.8,976.6,977.2,977.0,982.7,4
15551.0,28694,27977110.5,978.7,979.5,979.5,979.0,975.4,4
15531.0,28694,27976359.4,976.3,977.7,976.7,976.9,978.6,4
15568.0,28694,27978729.7,973.8,974.6,974.9,976.2,978.8,4
15532.0,28694,27978343.3,976.1,978.4,978.6,980.4,978.5,4
15600.0,28694,27973356.5,974.6,974.9,973.6,971.7,972.4,4
15545.0,28694,27977291.2,976.1,974.7,973.6,972.6,971.0,4
15536.0,28694,27976834.2,977.1,979.9,981.0,986.1,990.0,4
15574.0,28694,27975913.4,974.5,974.1,976.7,977.0,972.4,4
15597.0,28694,27977415.5,977.7,977.9,978.1,978.5,978.9,4
15621.0,28694,27978284.7,975.4,979.1,978.5,978.8,980.7,4
15562.0,28694,27978627.1,972.5,969.9,969.0,969.7,967.7,4
15623.0,28694,27979487.7,972.2,973.8,974.9,977.6,981.1,4
15570.0,28694,27974631.7,975.3,975.1,977.0,970.0,966.8,4
15588.0,28694,27977298.3,975.5,974.7,974.8,972.8,973.6,4
15573.0,28694,27979030.7,975.6,976.1,978.2,978.9,979.1,4
15564.0,28694,27975332.9,976.1,976.4,976.2,975.5,976.8,4
15629.0,28694,27974534.4,969.9,970.7,971.2,975.1,971.2,4
15550.0,28694,27975969.3,974.1,972.0,969.9,969.4,972.0,4
15552.0,28694,27975894.6,974.9,975.3,974.5,974.8,968.8,4
15595.0,28694,27974148.2,975.6,975.1,976.0,983.0,976.6,4
15621.0,28694,27980466.3,972.2,972.7,972.2,970.0,965.2,4
15589.0,28694,27978344.6,975.8,977.5,976.9,974.4,979.4,4
15576.0,28694,27978975.5,975.0,978.3,978.3,979.0,972.0,4
15592.0,28694,27978060.1,971.5,972.4,973.7,974.9,968.9,4
15560.0,28694,27972815.4,974.7,975.5,976.2,975.1,969.5,4
15539.0,28694,27976492.7,974.8,974.1,972.9,973.5,972.9,4
15554.0,28694,27976616.2,974.5,970.8,969.9,969.9,969.4,4
15546.0,28694,27976920.4,976.0,975.0,974.4,974.0,980.6,4
15549.0,28694,27975136.6,974.7,976.0,976.4,975.4,979.0,4
15614.0,28694,27978561.9,974.9,975.4,976.4,984.3,982.2,4
15600.0,28694,27978081.2,974.0,972.7,974.5,973.2,977.8,4
15545.0,28694,27976258.2,975.2,975.8,974.8,975.0,979.6,4
15600.0,28694,27976305.3,975.6,975.4,975.9,977.6,976.6,4
15547.0,28694,27977631.7,971.9,973.5,974.2,974.3,975.4,4
15534.0,28694,27974104.1,978.0,979.1,979.1,982.3,982.5,4
15621.0,28694,27976408.5,975.1,978.4,979.6,980.9,976.8,4
15539.0,28694,27977417.4,976.5,974.9,975.7,977.0,973.3,4
15559.0,28694,27978136.9,975.8,976.3,976.2,978.6,972.4,4
15569.0,28694,27976817.7,972.9,972.8,972.8,976.6,977.8,4
15603.0,28694,27977496.1,979.0,978.7,980.2,978.7,980.9,4
15564.0,28694,27978698.3,974.3,974.8,974.4,976.3,971.9,4
15578.0,28694,27975654.3,977.4,976.2,976.4,975.6,980.7,4
15603.0,28694,27977839.4,974.4,977.7,978.3,976.2,980.5,4
15615.0,28694,27978615.3,974.4,974.9,973.6,975.9,974.7,4
15587.0,28694,27976486.3,976.0,977.1,975.5,976.1,977.5,4
15563.0,28694,27981354.8,975.0,974.9,975.2,980.8,971.0,4
15620.0,28694,27975671.7,975.3,975.6,975.0,977.3,978.1,4
15547.0,28694,27980134.7,975.4,975.1,976.8,973.6,972.8,4
15608.0,28694,27976441.4,973.8,975.0,974.9,977.7,976.8,4
15579.0,28694,27977030.7,976.9,975.7,976.2,975.0,974.6,4
15532.0,28694,27978847.2,976.7,976.1,977.5,979.1,975.6,4
15578.0,28694,27974429.2,975.7,976.3,977.3,974.8,973.9,4
15614.0,28694,27974697.3,975.6,978.0,980.2,983.3,973.8,4
15613.0,28694,27978151.3,977.4,978.9,978.6,980.5,975.9,4
15584.0,28694,27976425.3,975.3,973.5,973.4,973.5,973.3,4
15588.0,28694,27979891.0,971.5,970.3,968.7,971.0,966.4,4
15610.0,28694,27977789.1,973.0,973.7,972.9,973.2,968.6,4
15548.0,28694,27975106.3,973.9,972.1,974.0,975.2,979.4,4
15550.0,28694,27975222.9,973.8,972.9,973.4,972.2,970.6,4
15613.0,28694,27974930.3,974.9,975.8,976.4,978.7,975.4,4
15603.0,28694,27977488.8,976.9,979.1,980.3,979.9,981.5,4
15561.0,28694,27975028.4,975.1,976.8,978.2,977.0,980.4,4
15625.0,28694,27976482.9,974.4,973.8,974.3,975.2,977.9,4
15600.0,28694,27977090.0,974.1,973.6,974.7,974.2,979.3,4
15571.0,28694,27976290.4,975.6,973.6,975.0,973.9,977.0,4
15555.0,28694,27980783.2,975.5,976.2,974.7,973.8,977.8,4
15542.0,28694,27978353.3,974.6,972.5,974.4,977.0,975.2,4
15612.0,28694,27976542.3,975.1,975.2,976.5,977.3,974.1,4
15617.0,28694,27976796.0,974.3,974.0,974.1,970.0,965.8,4
15539.0,28694,27976813.6,975.1,974.8,973.8,971.8,968.1,4
15567.0,28694,27977158.6,976.8,976.9,975.0,970.1,970.6,4
15589.0,28694,27975314.4,976.4,976.5,974.6,976.4,977.0,4
15581.0,28694,27977818.1,975.4,975.9,974.5,972.0,969.7,4
15559.0,28694,27973251.9,973.2,974.2,975.6,975.6,975.2,4
15595.0,28694,27975409.1,975.9,976.1,973.8,970.1,970.6,4
15577.0,28694,27977939.1,976.3,976.2,976.0,970.5,966.1,4
15553.0,28694,27976019.9,977.9,979.3,979.3,976.2,978.4,4
15583.0,28694,27976726.3,977.9,977.4,977.4,979.3,981.8,4
15620.0,28694,27977079.0,976.3,976.2,974.1,978.1,976.7,4
15604.0,28694,27976167.2,975.9,975.2,974.5,971.6,972.2,4
15577.0,28694,27978541.2,977.8,976.0,975.7,974.0,976.6,4
15565.0,28694,27978366.4,975.8,975.8,976.8,974.6,972.1,4
15532.0,28694,27977470.4,977.1,976.7,975.3,977.5,972.0,4
15630.0,28694,27976772.9,975.2,973.5,973.3,971.2,976.4,4
15545.0,28694,27979329.1,973.4,974.3,974.0,966.6,965.8,4
15602.0,28694,27976598.9,975.6,977.4,978.3,977.4,982.7,4
15598.0,28694,27976868.4,977.0,975.3,975.7,972.6,974.2,4
15554.0,28694,27975645.2,978.8,978.1,977.5,979.4,979.0,4
15595.0,28694,27979278.4,977.5,975.9,974.8,975.5,976.0,4
15569.0,28694,27977158.1,975.2,975.6,976.3,976.8,976.1,4
15587.0,28694,27974598.8,973.8,973.7,973.6,969.8,970.6,4
15587.0,28694,27973140.9,975.6,975.5,974.6,977.9,976.9,4
15534.0,28694,27976443.2,973.3,972.8,973.4,977.1,980.1,4
15570.0,28694,27976416.2,978.4,981.0,981.3,978.1,981.6,4
15551.0,28694,27980038.4,976.8,977.5,977.7,975.4,974.5,4
15579.0,28694,27976776.0,974.7,975.2,975.2,976.4,976.2,4
15582.0,28694,27977785.6,972.6,971.0,972.4,970.3,975.5,4
15575.0,28694,27979279.6,979.5,977.8,977.6,981.2,984.6,4
15578.0,28694,27977929.3,973.9,973.4,973.8,977.2,978.0,4
15628.0,28694,27974245.0,972.3,972.0,972.3,971.6,972.1,4
15556.0,28694,27974887.6,976.9,977.1,977.2,980.8,974.8,4
15582.0,28694,27977331.6,976.6,975.9,976.1,974.7,975.3,4
15576.0,28694,27976617.2,977.6,975.0,975.9,973.3,977.9,4
15567.0,28694,27976394.3,978.3,978.7,976.8,978.1,973.0,4
15559.0,28694,27976396.0,974.3,975.8,975.6,974.6,972.8,4
15610.0,28694,27978547.5,977.3,977.3,976.5,977.4,973.2,4
15583.0,28694,27978403.6,973.3,974.8,973.4,972.1,973.2,4
15583.0,28694,27979093.1,975.6,975.8,976.9,977.7,980.2,4
15531.0,28694,27975434.6,974.0,975.0,975.7,972.5,975.1,4
15543.0,28694,27975419.7,976.1,974.5,974.0,973.5,976.4,4
15560.0,28694,27978643.7,974.7,975.5,975.4,974.8,978.8,4
15585.0,28694,27977910.6,974.2,971.6,973.5,971.8,974.4,4
15609.0,28694,27974474.2,975.4,975.9,973.9,974.2,976.6,4
15534.0,28694,27974359.9,975.9,975.6,974.1,977.5,976.9,4
15539.0,28694,27974838.1,972.6,971.8,971.3,974.3,979.3,4
15546.0,28694,27977091.9,975.7,977.3,975.5,970.7,963.5,4
15554.0,28694,27976111.6,973.7,974.3,974.9,975.0,974.3,4
15595.0,28694,27977867.1,972.0,969.7,969.7,970.6,973.7,4
15566.0,28694,27975528.6,973.9,975.3,975.3,979.9,983.5,4
15542.0,28694,27976750.3,976.4,971.8,971.7,972.1,970.8,4
15573.0,28694,27979621.7,974.3,973.2,973.6,973.2,971.1,4
15573.0,28694,27974272.5,978.8,979.7,981.6,980.9,985.5,4
15584.0,28694,27973523.1,977.3,976.5,975.5,974.1,976.4,4
15629.0,28694,27977369.4,974.5,975.7,975.2,974.6,971.5,4
15582.0,28694,27976470.6,975.7,978.9,979.6,981.3,986.5,4
15561.0,28694,27975617.1,976.1,976.0,977.0,976.2,977.1,4
15537.0,28694,27975730.5,973.9,974.9,974.2,977.6,977.1,4
15562.0,28694,27974158.4,976.7,974.3,974.9,972.7,970.0,4
15584.0,28694,27978258.5,973.4,971.4,969.9,965.3,962.6,4
15564.0,28694,27977730.7,974.2,974.2,972.6,971.6,968.3,4
15533.0,28694,27973972.8,978.5,975.6,973.7,978.1,980.2,4
15600.0,28694,27973840.5,975.5,975.3,975.8,978.4,979.0,4
15630.0,28694,27977618.1,976.6,975.4,975.5,976.1,976.7,4
15617.0,28694,27980472.7,975.6,976.0,976.1,974.3,975.1,4
15602.0,28694,27979145.0,976.8,977.9,977.7,975.2,968.7,4
15591.0,28694,27974932.7,975.7,976.3,974.9,972.9,971.5,4
15591.0,28694,27975024.7,973.9,976.8,976.4,978.9,977.7,4
15575.0,28694,27976047.1,972.3,975.5,977.5,977.2,974.5,4
15610.0,28694,27976050.8,975.8,973.9,973.4,975.2,976.4,4
15553.0,28694,27977132.4,975.8,975.3,976.0,981.0,976.7,4
15579.0,28694,27976891.3,973.4,973.9,972.4,972.2,967.1,4
15588.0,28694,27974329.0,974.8,972.9,973.3,974.8,979.5,4
15532.0,28694,27977600.3,974.6,975.3,973.7,971.5,966.7,4
15600.0,28694,27975220.4,976.2,976.2,976.1,976.7,971.0,4
15535.0,28694,27975362.6,972.7,971.1,971.9,971.8,968.6,4
15601.0,28694,27975411.8,974.7,975.4,977.0,979.4,983.8,4
15544.0,28694,27976674.0,973.1,971.8,970.6,967.3,965.4,4
15604.0,28694,27979763.6,974.5,973.0,973.1,973.6,975.7,4
15609.0,28694,27976512.6,971.9,973.3,972.0,971.9,966.6,4
15568.0,28694,27972022.2,974.2,972.7,973.2,974.5,978.2,4
15539.0,28694,27977407.4,973.7,974.4,976.4,978.7,979.8,4
15537.0,28694,27976451.3,975.5,975.4,974.6,973.2,968.3,4
15616.0,28694,27976148.5,972.2,971.6,969.5,971.2,966.6,4
15591.0,28694,27975479.7,974.8,975.6,975.6,979.2,978.9,4
15579.0,28694,27976065.5,975.4,973.5,974.3,978.6,978.1,4
15549.0,28694,27976528.1,974.2,971.8,970.4,971.8,974.7,4
