start_time,flow_size,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,mean_packet_size_32,coflow_id
2709985.390198686,1074461,578.6,576.25,578.75,577.0,575.875,447
2709978.405487539,1075949,560.65,559.0625,563.5,566.5,561.25,447
2709940.4443131755,1059911,567.65,563.0,557.125,556.5,572.34375,447
2709979.1805183757,1065102,572.65,572.4375,572.625,556.25,569.15625,447
2709997.5447033634,1056993,576.65,574.1875,565.5,573.0,574.90625,447
2709910.659341559,1074924,565.8,564.875,554.25,555.75,569.6875,447
2709996.2209411566,1065605,572.05,571.3125,575.75,584.25,568.125,447
2709922.277228643,1056813,569.8,571.9375,571.25,560.0,563.8125,447
2709965.272225741,1068548,572.95,570.8125,576.25,579.0,572.03125,447
2709920.5954351355,1083201,578.35,575.125,581.375,591.0,570.03125,447
2709993.583892648,1061333,559.65,564.0625,558.5,570.0,564.875,447
2709999.5678942343,1055210,570.25,567.25,576.5,578.25,567.875,447
2709946.8047845373,1099063,558.75,553.4375,532.75,525.0,563.78125,447
2709986.6470687333,1084865,569.6,568.6875,569.75,562.75,566.625,447
2709929.387938311,1074703,565.3,566.75,572.75,568.5,565.5,447
2709961.7372156777,1094287,561.65,561.5625,555.75,551.25,568.25,447
2709983.3413862158,1078271,572.15,568.6875,564.625,563.0,573.53125,447
2709961.7256383966,1076162,574.3,572.5,579.625,588.0,570.625,447
2709909.652255521,1099791,568.9,564.6875,551.75,555.0,568.75,447
2709937.380422669,1078624,579.5,576.1875,565.5,573.5,575.21875,447
2709909.1066029915,1080149,577.5,574.875,564.625,570.5,575.0625,447
2709920.5179217877,1069610,587.6,586.125,581.875,580.75,578.03125,447
2709921.590279275,1074493,572.0,573.5625,573.75,575.5,570.21875,447
2709922.601698297,1074708,571.75,574.4375,578.0,576.0,570.59375,447
2709916.8666050537,1083123,569.6,571.8125,566.875,556.75,565.4375,447
2709932.756146228,1068570,559.05,562.25,572.75,566.0,562.53125,447
2709957.8661315325,1054894,576.2,574.9375,576.0,584.25,569.4375,447
2710001.19313101,1122775,568.5,566.75,569.125,563.0,568.78125,447
2710002.686206325,1064961,579.0,580.875,580.5,582.0,575.34375,447
2709980.405334463,1085821,576.35,577.0625,573.5,574.5,571.6875,447
2709916.7107154713,1066802,573.75,577.875,589.25,595.25,573.4375,447
2709945.2119587893,1075749,572.55,577.125,580.5,566.25,571.15625,447
2709998.5467132344,1055755,571.1,571.8125,568.375,556.5,569.0625,447
2709921.4671565252,1074858,565.4,565.0,562.875,574.5,567.15625,447
2709959.937771745,1045637,568.85,566.625,570.5,579.0,569.53125,447
2709996.7029332276,1086657,575.1,571.8125,572.375,576.5,578.28125,447
2709969.07639537,1059214,575.1,574.8125,581.75,580.75,572.75,447
2709913.7433595248,1106950,573.55,572.6875,573.375,571.25,576.125,447
2709997.975795992,1073119,567.45,570.75,573.25,560.25,572.25,447
2709955.6538950424,1078650,570.85,569.625,564.875,566.75,572.375,447
2710001.540934364,1067090,571.8,575.8125,571.25,566.25,572.03125,447
2709963.6258724974,1066618,568.45,567.6875,566.75,546.75,565.0,447
2709909.849816181,1070139,566.6,563.0625,572.375,564.0,565.84375,447
2710005.7733504875,1080221,560.1,559.1875,556.375,560.75,561.90625,447
2709946.871766091,1091393,571.5,568.8125,579.875,577.0,570.84375,447
2709975.944649625,1087921,568.0,568.75,568.875,573.5,567.03125,447
2709941.2658623983,1087880,576.3,578.6875,573.5,573.0,570.375,447
2709922.254477574,1077483,564.6,564.1875,574.75,574.75,562.6875,447
2709986.271209683,1080635,565.0,562.5,563.0,572.5,567.0,447
2709980.3187727905,1068539,570.35,573.0625,571.75,574.25,567.1875,447
2709929.9481270714,1077409,557.65,559.375,554.5,573.0,559.5625,447
2709937.891910199,1063254,561.65,558.8125,575.375,559.5,566.75,447
2709957.807011996,1081420,559.95,560.9375,562.25,580.0,566.15625,447
2709992.1531311716,1065067,575.5,572.1875,589.875,594.75,577.40625,447
2709978.8762353477,1071382,569.55,575.8125,580.5,564.75,572.21875,447
2709982.3566512764,1071126,572.2,568.75,577.875,572.75,569.75,447
2709969.0971934274,1075913,571.6,572.75,571.125,551.5,570.9375,447
2709962.831342269,1080933,566.85,565.5625,566.375,556.75,566.34375,447
2709914.690012017,1073667,577.3,576.875,572.25,575.75,576.40625,447
2709922.152423991,1077719,574.9,574.625,578.25,589.0,574.15625,447
2709958.4584204904,1074162,563.3,563.5625,570.125,571.25,564.59375,447
2709948.135156534,1078704,558.5,557.0,560.875,551.75,566.03125,447
2709975.344134872,1063190,567.85,568.0,563.0,563.25,566.375,447
2709955.7241847357,1049207,566.95,570.75,566.875,561.5,572.78125,447
2709938.8747561276,1064393,568.75,569.875,573.5,578.25,567.71875,447
2709976.4840935767,1068828,578.55,574.0,570.0,558.25,571.59375,447
2710001.8252311083,1071439,578.85,578.375,590.25,593.5,572.25,447
2709957.180131658,1111703,577.4,575.6875,578.125,575.75,572.09375,447
2709966.0397803085,1069127,572.8,575.9375,569.375,573.75,573.5,447
2709973.6725306124,1066310,571.35,569.9375,571.75,578.75,568.5625,447
2709987.797958387,1082634,562.65,561.6875,563.75,574.25,560.15625,447
2709995.1937698536,1045910,579.2,581.0,582.75,577.25,575.03125,447
2709916.107010213,1082342,577.45,579.5625,587.125,582.75,571.40625,447
2709967.518440084,1080781,570.2,569.875,557.375,560.0,574.90625,447
2709916.836611494,1091557,569.65,565.5,569.625,558.75,562.65625,447
2709960.266235249,1081604,569.05,570.75,568.5,557.25,568.15625,447
2709974.9338440704,1061917,576.35,575.9375,567.625,579.0,571.5,447
2709984.321655697,1073960,572.25,569.875,583.0,574.5,574.71875,447
2709928.4427015847,1046413,557.25,561.625,553.625,561.75,561.21875,447
2709932.6315900856,1071698,566.9,565.8125,561.5,559.75,569.09375,447
2709961.2391981906,1087643,569.85,567.0625,560.5,557.0,569.9375,447
2709976.004301065,1078334,571.45,571.0,574.25,572.5,573.5625,447
2709921.9428951787,1092400,564.4,570.0,567.5,570.0,566.0,447
2709975.3329570885,1084634,569.2,565.75,568.875,572.0,569.21875,447
2709993.072470508,1079676,555.8,555.8125,549.375,535.0,557.34375,447
2709968.377946031,1078150,564.95,563.4375,560.375,555.75,565.28125,447
2709929.728933283,1073771,571.2,573.125,565.625,559.75,565.65625,447
2709942.207242351,1081827,570.7,570.25,576.25,577.5,569.1875,447
2709985.706708025,1064768,567.05,568.8125,569.75,557.25,572.21875,447
2709929.4554819018,1064740,563.4,566.4375,575.75,591.25,566.59375,447
2709925.9205592046,1093061,577.95,581.375,576.125,578.5,575.53125,447
2709976.6721930504,1078876,574.85,577.25,559.75,560.75,572.65625,447
2710003.4677751493,1102982,582.95,586.125,584.0,575.75,576.9375,447
2709934.4504972477,1058683,572.4,573.625,575.875,571.25,568.46875,447
2709914.269061149,1086637,560.45,558.875,547.5,538.5,562.4375,447
2709919.516058247,1054877,580.5,580.4375,563.0,567.5,575.25,447
2709971.4262324986,1080731,568.3,566.875,555.25,547.75,565.4375,447
2709960.405061426,1067133,572.6,571.4375,579.125,573.0,573.1875,447
2709931.399211961,1060936,566.05,569.0625,569.5,562.25,570.78125,447
2709944.3001700602,1049883,566.45,567.3125,567.125,583.25,567.84375,447
2709968.7039765776,1079561,574.15,574.9375,569.125,570.0,574.8125,447
2709947.4494610806,1069229,572.8,570.9375,565.625,564.5,573.5,447
2709988.25622066,1042460,574.1,572.0625,575.25,575.5,574.125,447
2709956.097786614,1082186,579.4,580.875,577.125,572.75,572.65625,447
2710008.9005027353,1089801,566.2,561.875,558.75,546.75,569.4375,447
2709940.841220567,1025352,573.15,570.5,570.5,581.25,568.3125,447
2709961.2611691006,1059958,566.0,563.8125,563.25,563.25,564.46875,447
2709960.890077335,1090233,567.4,565.5,563.0,559.5,571.90625,447
2709918.603891568,1074706,562.75,559.375,571.125,582.75,566.8125,447
2709927.593489877,1087715,569.1,568.75,564.5,548.75,568.96875,447
2709956.8429927155,1094692,579.5,576.375,577.625,575.0,577.65625,447
2709990.3827299434,1097972,568.45,566.9375,562.375,554.0,567.3125,447
2709999.3979901145,1087646,571.25,569.625,568.875,564.75,570.8125,447
2710000.147137358,1080375,563.75,563.4375,578.75,561.25,567.9375,447
2709984.0268093874,1059288,564.45,564.25,553.0,561.25,566.65625,447
2710005.6826735097,1081309,566.2,564.375,568.75,561.5,567.4375,447
2709909.2354969233,1084380,574.55,575.125,567.125,553.75,573.9375,447
2709932.2759341365,1071145,566.35,565.25,576.0,578.5,566.90625,447
2709986.148422769,1083816,575.45,579.625,577.375,585.25,575.5625,447
2709974.1729169055,1048351,571.5,574.875,570.625,565.0,569.0,447
2709954.1443074183,1111818,580.35,578.0,581.75,577.25,578.4375,447
2709913.3384742104,1086990,558.9,563.125,568.5,576.5,557.3125,447
2709955.605995743,1078493,564.1,567.8125,576.625,561.25,566.03125,447
2710001.714092213,1101801,563.5,564.6875,561.0,564.75,566.03125,447
2709922.9273189837,1055279,577.75,579.25,585.0,589.0,575.40625,447
2709914.023738074,1076669,567.45,569.3125,580.75,589.75,569.0625,447
2709987.4607868977,1084547,568.4,567.6875,569.25,583.5,567.84375,447
2709912.4803114617,1088547,563.25,565.6875,570.5,578.0,563.34375,447
2709923.2123045814,1086623,562.4,558.8125,544.375,537.25,566.3125,447
2709986.7222872255,1049089,571.65,572.375,567.0,558.0,571.0625,447
2709955.8933537086,1074932,569.85,568.625,572.25,590.5,565.78125,447
2709924.8750309683,1068919,565.35,557.25,557.375,548.75,570.1875,447
2709932.482062554,1092709,578.15,578.1875,572.5,578.25,575.375,447
2709917.7490974977,1057386,571.8,567.5625,570.5,576.0,575.0,447
2709921.7828552593,1080661,566.6,565.375,564.0,544.5,576.0,447
2709920.317686862,1062796,564.55,562.8125,561.0,572.5,566.5625,447
2709963.7747770236,1086499,566.7,569.75,570.0,553.5,570.25,447
2709950.38024264,1092616,579.0,586.625,582.375,570.25,576.8125,447
2709978.8981538173,1073584,566.6,569.1875,570.0,579.25,565.875,447
2709996.299432882,1098265,573.2,569.5625,565.625,548.0,570.09375,447
2710007.1848824066,1083518,580.0,579.6875,587.0,597.25,574.71875,447
2709949.1840290017,1075196,570.95,577.625,572.5,591.75,570.375,447
2709978.829030591,1087061,577.85,579.1875,583.625,574.0,581.8125,447
2709931.775871969,1074178,565.35,563.6875,566.25,557.75,568.21875,447
2709914.292811153,1067306,570.15,568.5,570.25,583.0,567.03125,447
2709928.686850178,1093679,573.9,576.6875,581.5,592.25,578.0625,447
2709952.5803109426,1077771,575.3,576.25,574.5,559.75,572.0625,447
2709957.2681295197,1066521,569.0,567.8125,566.0,578.0,572.03125,447
2710002.9847395653,1091867,576.4,571.25,575.875,566.0,573.1875,447
2709976.75141389,1089592,575.3,574.9375,587.75,577.25,576.3125,447
2709993.252757448,1083768,574.8,577.5,574.25,559.25,571.78125,447
2709978.1451138747,1089896,561.05,562.8125,570.375,574.0,568.375,447
2709954.742800358,1074826,571.0,572.9375,582.125,588.0,571.25,447
2709989.6320048305,1098589,573.7,572.4375,576.5,586.25,568.84375,447
2710005.798773227,1086421,571.05,567.1875,556.875,553.5,570.40625,447
2709960.2415184863,1075699,570.15,572.875,558.875,547.5,570.84375,447
2709933.0820482112,1062513,567.1,566.375,565.25,569.75,568.03125,447
2709961.3572278093,1069431,570.15,570.75,568.375,564.0,576.34375,447
2710003.9173364686,1070061,571.55,570.4375,564.0,577.0,574.0,447
2710008.9201034415,1087341,568.8,567.8125,563.625,560.25,569.71875,447
2709912.9544329634,1082387,574.9,574.0,581.625,584.25,569.1875,447
2709959.8175919424,1072225,571.9,574.875,573.5,569.0,572.625,447
2709963.1798331738,1081653,566.7,566.25,577.625,580.25,566.625,447
2709980.8095801766,1066175,559.8,559.3125,562.875,564.0,565.15625,447
2709945.4467807417,1078872,578.05,577.375,576.0,581.25,573.875,447
2710000.0433625407,1054931,572.3,576.4375,568.625,559.25,575.15625,447
2709981.4903388983,1057783,571.6,571.9375,566.875,561.75,568.8125,447
2709997.412628719,1071465,573.75,578.25,576.75,566.25,571.875,447
2709990.765549988,1083061,571.6,573.8125,573.125,573.75,573.0,447
2709955.447294022,1076274,570.0,568.125,579.625,575.0,572.15625,447
2709930.9367141756,1063082,567.75,567.0,556.875,556.75,567.4375,447
2709934.4459645282,1071687,567.15,566.5625,561.375,542.75,575.15625,447
2710005.3457525875,1105781,575.65,574.875,571.0,590.75,574.15625,447
2709920.528342652,1064766,580.3,580.625,580.5,574.25,579.25,447
2709976.5054190946,1063124,567.05,561.4375,558.625,542.5,569.375,447
2709914.400362985,1083493,568.1,570.1875,582.0,592.5,567.3125,447
2709959.2912176694,1082055,577.4,574.9375,575.875,581.5,578.5,447
2709924.300899364,1074383,576.05,576.8125,577.625,564.0,573.75,447
2709946.3071266334,1086565,576.55,575.625,572.0,594.25,575.4375,447
2709938.344249081,1091615,580.2,581.75,578.0,568.5,579.1875,447
2709968.199639894,1047756,570.2,570.4375,583.875,585.25,568.75,447
2709935.643913756,1061093,576.9,573.8125,568.75,574.0,580.625,447
2709921.1408087756,1082336,561.6,556.8125,559.125,552.75,563.59375,447
2709945.072497332,1072284,566.35,566.6875,561.0,554.5,567.625,447
2709961.1772782607,1067856,569.25,569.875,580.75,562.0,573.5625,447
2709935.0384446047,1066536,570.6,571.75,565.5,562.5,569.5,447
2709923.9986810717,1061545,570.05,574.625,567.375,571.0,570.34375,447
2709970.244077444,1108913,566.75,566.3125,567.5,550.0,574.625,447
2709962.8451120043,1063508,565.6,565.6875,571.875,565.5,567.875,447
2709986.9104439523,1084910,561.25,562.8125,559.875,558.0,568.375,447
2709967.3024809174,1088944,569.65,575.4375,559.5,569.75,574.0625,447
2709997.2442847257,1052891,570.35,568.4375,565.375,581.25,572.5,447
2709950.586284419,1059215,567.3,560.875,555.375,564.5,574.0625,447
2709994.294365627,1046383,572.45,570.0625,572.375,567.5,569.84375,447
2709982.9274523887,1074230,572.25,576.0,589.0,580.5,570.34375,447
2709931.97987571,1085746,561.7,559.4375,563.0,573.75,564.0625,447
2709964.9654954434,1083059,580.35,580.5625,576.375,579.25,578.90625,447
2709959.473087011,1071914,577.15,573.9375,578.0,587.75,574.15625,447
2709991.9303655047,1060305,572.6,570.8125,567.5,564.0,573.53125,447
2709974.4375444287,1054294,567.7,565.25,569.875,577.0,570.09375,447
2709973.811990413,1094633,566.25,569.125,562.5,545.75,565.8125,447
2709945.8386577214,1073773,571.55,576.125,583.75,592.5,569.0,447
2709999.7914415635,1078123,576.75,576.5625,575.0,576.0,570.40625,447
2709949.4875599034,1080184,579.1,580.75,589.5,587.75,574.0,447
2710007.2359513086,1063959,567.8,568.9375,574.25,595.0,570.71875,447
2710004.629821119,1112150,571.2,572.75,572.75,575.5,571.3125,447
2709985.3281866303,1064339,578.85,576.3125,573.125,552.75,575.875,447
2709984.119972628,1053366,565.9,565.3125,558.0,561.5,567.5625,447
2709977.0077941874,1102615,570.8,572.0,575.5,582.5,572.53125,447
2709995.44451413,1073783,571.1,570.8125,580.125,593.5,573.9375,447
2709994.0311984643,1074886,569.7,572.9375,569.625,568.25,568.6875,447
2709980.568114978,1068104,572.0,565.5,561.875,557.5,571.15625,447
2709928.664529859,1091666,567.85,567.125,561.125,569.25,567.28125,447
2709982.091474825,1035710,569.45,572.0,576.75,587.0,569.03125,447
2709985.36299917,1068007,573.95,570.25,569.0,591.25,575.9375,447
2709912.2811068166,1081736,568.55,567.5625,561.375,558.5,568.5,447
2709962.3836691636,1073227,576.3,576.75,578.5,574.0,574.4375,447
2709989.427060446,1094460,578.8,580.125,579.625,598.0,577.03125,447
1104459.1354341942,18876108,528.55,533.1875,530.75,534.25,532.25,238
1730759.2347722985,1048585,899.25,899.0625,899.75,902.0,899.53125,329
1730743.246461579,1047190,899.75,899.625,900.5,902.5,899.90625,329
1730717.0097076916,1050741,899.4,899.8125,900.75,899.25,899.5,329
1730688.19583979,1050415,900.55,900.5625,899.0,899.75,900.09375,329
1730749.974798819,1051506,899.55,899.5625,901.125,901.5,899.4375,329
1730766.640021906,1047128,899.3,899.375,899.5,900.25,899.96875,329
1730701.332317097,1051911,899.5,899.75,899.875,898.75,899.59375,329
1730771.9909600029,1050710,899.9,899.8125,899.0,900.25,899.65625,329
1730740.5486697298,1047189,900.85,901.0,900.5,900.25,900.3125,329
1730762.6037531446,1049539,898.8,899.0,899.25,899.0,898.84375,329
1730716.9019416133,1044305,900.3,900.4375,900.25,900.75,900.03125,329
1730712.8094610448,1048827,899.4,899.375,899.75,900.25,899.28125,329
1730709.4296888513,1045174,899.25,898.9375,898.625,898.25,899.75,329
540283.2377838554,62925672,856.95,851.3125,858.875,869.5,854.96875,111
540278.9974639772,62863732,828.55,831.25,834.25,817.5,836.5,111
540258.3430697254,62857129,853.0,854.6875,858.375,865.25,857.25,111
3118178.5518856165,1050622,777.25,776.0625,778.75,786.25,775.625,488
3118175.384509881,1063531,795.25,786.5,783.125,784.25,794.15625,488
159543.07486303308,1025347,598.5,601.625,612.125,615.75,603.71875,32
159524.91350034435,1025892,612.6,615.0625,614.125,629.0,607.78125,32
159522.68852571957,1057073,604.65,604.625,586.625,574.0,602.9375,32
159499.68092922607,1005295,615.95,614.9375,600.625,598.0,617.75,32
159574.88143666912,1091083,618.75,614.625,604.0,599.0,614.96875,32
159527.68519671384,1039737,597.4,600.75,606.75,609.75,601.96875,32
159556.07336293737,1051292,613.5,612.3125,621.25,646.0,612.8125,32
1620579.626583964,43493549,986.3,985.5,978.25,981.0,984.84375,307
1620519.7740129726,43476424,987.95,989.5,996.75,988.5,986.84375,307
1620572.4691595302,43508945,986.35,984.4375,986.125,989.75,990.34375,307
1620559.7012083286,43495417,983.85,982.5625,990.5,995.25,984.25,307
1620526.9757312534,43493361,984.9,983.9375,982.125,981.5,985.5625,307
1620503.7900750851,43470285,986.15,984.3125,989.5,1007.5,984.59375,307
1620593.8031583363,43488874,988.55,989.75,981.25,981.75,989.625,307
1620569.6191036457,43485542,985.0,985.625,986.75,989.5,983.96875,307
1620593.9938247944,43503838,986.0,988.5625,994.875,999.0,989.25,307
1620562.5808034884,43493389,980.7,974.375,977.25,980.25,982.84375,307
1620581.4754183553,43496680,987.95,988.625,987.125,977.75,985.78125,307
1620575.4306854827,43470084,988.4,991.0625,991.125,996.25,990.15625,307
1620549.5383135646,43486011,983.15,984.8125,984.625,978.5,984.78125,307
1620501.5968584649,43468562,983.8,980.3125,985.5,982.0,982.09375,307
1620573.5330714697,43514047,977.45,977.8125,982.625,976.5,980.28125,307
1620584.5780681968,43457608,988.8,990.6875,989.75,990.0,989.125,307
1620563.3169166688,43483273,985.2,982.375,984.75,976.75,983.9375,307
1620583.901316762,43461732,984.35,984.375,986.875,980.5,984.8125,307
1620579.3920298733,43541652,987.35,982.1875,982.0,985.0,986.15625,307
1620530.3143266973,43526113,985.7,989.3125,985.5,983.0,983.5,307
1620560.6569470135,43480835,983.65,977.25,983.875,981.25,990.09375,307
1620550.0645245677,43452453,987.9,990.0,982.375,983.25,985.46875,307
1620579.052778234,43494958,976.85,978.0625,971.0,986.0,974.96875,307
1620592.3060130144,43525811,994.7,995.5,996.875,1001.0,991.0,307
1620552.8732516193,43453643,990.9,992.625,996.75,995.75,990.8125,307
1620531.4974490197,43476551,984.3,986.375,991.75,974.5,988.15625,307
1620594.9115418599,43471817,993.1,991.5625,992.625,997.25,989.90625,307
1620564.1994351363,43470193,985.4,983.375,995.125,988.5,987.40625,307
1620593.3813447405,43510565,992.65,996.125,997.875,1000.5,989.28125,307
1620509.2115546486,43476674,988.65,987.9375,989.625,990.0,985.34375,307
1620553.041971793,43457280,984.95,984.1875,988.75,988.75,986.65625,307
1620504.4737372745,43478076,983.95,986.125,983.75,982.5,983.625,307
1620523.6521086106,43496087,992.95,991.8125,992.75,992.25,991.65625,307
1620554.0387786343,43524797,991.9,993.875,1003.0,999.25,990.53125,307
1620555.3593236264,43460952,980.55,978.0,974.875,983.25,981.78125,307
1620547.3959524117,43450317,995.6,990.9375,995.75,1000.0,991.125,307
1620583.9405222242,43527274,987.75,990.0625,997.5,995.5,987.03125,307
1620559.9845412283,43506948,987.1,989.5,981.875,985.5,989.4375,307
1620568.6818071057,43465150,985.2,985.125,988.5,994.75,981.6875,307
1620585.9269333922,43490753,986.25,989.3125,995.875,985.75,983.6875,307
1620593.684332514,43470463,994.35,996.75,1004.625,995.5,992.3125,307
1620500.7161677375,43488572,988.7,990.0625,996.0,998.5,986.78125,307
1620511.9428028138,43498542,985.05,985.625,985.75,986.25,986.0625,307
1620547.944555835,43513481,987.05,984.0625,982.375,991.25,985.90625,307
1620498.4273966667,43503750,987.0,986.625,977.625,969.0,992.5625,307
1620539.0829871693,43515357,990.05,987.6875,1001.625,1000.0,995.15625,307
1620518.6431538186,43503346,987.05,989.8125,996.125,989.5,986.125,307
1620520.4990165383,43490962,999.15,998.3125,994.75,991.5,993.9375,307
1620554.355366446,43475388,985.85,987.0,984.25,996.25,988.09375,307
1620556.5124900194,43489658,983.7,984.6875,979.875,974.75,981.90625,307
1620517.6478208322,43474786,995.15,996.0,989.25,977.5,994.59375,307
1620559.5619229379,43468811,991.95,990.1875,993.625,989.75,987.40625,307
1620577.5972392543,43497325,994.95,990.5,985.25,973.75,989.34375,307
1620549.2187709517,43511728,989.75,991.125,991.375,990.25,986.53125,307
1620497.3195751254,43500511,990.6,987.8125,989.75,984.0,991.59375,307
1620587.009172144,43506146,981.45,979.1875,984.0,985.0,984.5,307
1620527.0220411292,43506849,988.25,991.0625,992.625,983.25,988.0,307
1620541.3899837725,43484471,984.25,981.1875,978.875,979.0,986.21875,307
1620497.9831062062,43468256,990.75,992.375,984.875,974.0,985.15625,307
1620595.65177237,43440681,993.5,988.625,984.625,992.25,992.25,307
1620541.4961251374,43501460,991.45,991.5625,993.75,992.75,991.875,307
1620560.5587248087,43475499,981.05,982.625,984.875,977.25,985.03125,307
1620534.238991584,43490975,980.6,983.1875,975.375,979.25,983.0625,307
1620500.9560152127,43483153,982.85,986.0625,997.75,1009.0,986.34375,307
1620548.228752904,43489528,984.1,985.3125,982.125,980.25,986.59375,307
1620557.0392423877,43455493,993.9,993.75,1000.375,1013.0,986.53125,307
1620505.720839419,43470805,981.1,980.0625,983.625,984.5,981.28125,307
1620526.6548425555,43479169,989.5,992.0625,995.0,993.25,989.6875,307
1620595.9595881028,43453844,987.75,987.1875,985.5,980.25,983.8125,307
1620581.7900299833,43472397,984.45,982.5,979.125,971.25,986.5,307
1620502.0538868464,43495665,993.95,995.0625,980.75,978.25,988.84375,307
1620534.7437238563,43464023,997.8,995.6875,1000.375,999.0,996.875,307
1620542.1885354426,43481162,989.7,989.75,993.875,998.25,991.59375,307
1620565.96917717,43488401,987.95,987.0625,981.625,984.75,988.0625,307
1620554.7404238004,43526025,989.35,993.0,998.0,996.0,990.0,307
1620550.2250539437,43471329,992.05,994.75,1000.625,1003.25,990.21875,307
1620522.8364014735,43482079,995.45,995.125,994.25,988.0,992.4375,307
1620567.6135917061,43494561,985.0,986.4375,992.0,999.5,986.78125,307
1620589.3104804307,43498084,981.5,983.875,979.625,971.5,983.875,307
1620570.8758431566,43504627,984.1,983.75,985.375,995.75,987.03125,307
1620553.9306286469,43449708,988.0,988.125,992.625,995.25,987.5625,307
1620581.4367886975,43473304,980.55,975.875,975.375,977.25,983.96875,307
1620582.608044548,43498075,978.1,980.0,975.375,978.25,982.21875,307
1620574.6471714939,43492857,988.8,990.5625,984.25,971.0,988.53125,307
1620585.2862334864,43494985,991.4,992.9375,992.875,996.75,990.96875,307
1620555.571083521,43498126,990.95,987.625,987.125,985.0,987.46875,307
1620544.1541254334,43508956,988.3,987.5,995.375,1003.0,988.1875,307
1620518.2202915538,43465808,979.6,979.4375,992.0,983.25,984.59375,307
1620526.932618563,43469962,995.85,999.875,997.75,1005.25,996.84375,307
1620577.2191698793,43482813,994.8,995.0625,1004.125,1001.75,994.75,307
1620570.7545728993,43482391,986.45,989.8125,989.5,998.25,984.84375,307
1620579.1300492194,43476932,986.95,985.8125,993.125,996.75,988.09375,307
1620571.6513467976,43475971,984.05,986.9375,982.625,977.75,985.21875,307
1620567.2688818742,43478740,985.85,984.5,988.625,993.25,985.46875,307
1620515.3918410435,43459052,988.6,989.25,987.625,995.5,990.90625,307
1620526.3174990448,43495791,989.25,986.3125,991.375,996.0,986.53125,307
1620504.2272503355,43480291,982.2,983.25,978.125,968.5,983.53125,307
1620586.5308684157,43468444,992.5,993.0,985.875,992.5,992.90625,307
1620549.3574337293,43478891,986.15,987.3125,979.5,973.5,982.0,307
1620518.3803795038,43480760,985.5,989.5625,990.875,995.0,985.125,307
1620549.8591616387,43488902,980.75,979.0625,969.125,965.75,980.03125,307
1620496.5602954952,43513559,989.7,992.125,984.0,976.5,988.3125,307
1620577.944004503,43496953,988.8,987.3125,996.75,991.75,992.65625,307
1620564.8606118234,43534282,992.15,993.5625,998.75,998.5,991.34375,307
1620513.2273130508,43502739,985.5,981.9375,980.25,970.75,986.5,307
1620509.588420225,43464477,987.3,986.8125,990.625,979.5,987.875,307
1620557.936461358,43473621,986.2,985.6875,986.5,986.75,986.21875,307
1620516.1176522388,43519495,989.2,988.5,990.5,991.0,987.59375,307
1620594.4700835675,43493549,990.15,984.8125,973.625,979.5,985.78125,307
1620531.184981641,43463414,995.45,995.0,995.5,995.25,989.0,307
1620496.984297946,43499957,988.25,989.9375,986.0,992.75,990.6875,307
1620505.1389571894,43480751,990.4,990.3125,1000.75,1005.5,991.75,307
1620589.7866700143,43452855,992.95,992.875,990.5,982.75,993.21875,307
1620497.2225835188,43474568,996.85,1001.625,1006.875,1010.75,992.46875,307
1620515.7185598242,43513731,984.05,984.5,986.625,975.5,980.5,307
1620511.6890876845,43505170,994.3,994.4375,987.25,982.5,988.8125,307
1620521.50652255,43485512,987.95,986.75,988.375,981.5,988.09375,307
1620529.4815030426,43480979,983.55,982.0,986.5,1007.5,980.25,307
1620498.7386437266,43458208,991.1,992.9375,996.625,998.25,989.125,307
1620506.690309441,43500204,989.2,987.1875,997.875,990.75,988.5,307
1620538.0477701938,43529241,990.0,989.875,992.125,997.0,990.03125,307
1620591.1767284102,43472944,985.05,981.1875,985.125,975.5,988.96875,307
1620543.6546127563,43475485,990.2,990.3125,990.5,998.25,993.8125,307
1620587.498538654,43528047,984.7,985.5,982.625,980.75,987.0,307
1620580.3884475394,43460856,984.05,986.6875,987.25,981.25,987.25,307
1620535.1673692195,43512040,991.95,990.75,979.25,973.0,988.21875,307
1620545.1758166,43482047,990.65,988.5625,980.25,989.0,986.59375,307
1620553.897097314,43468944,980.25,982.5,977.875,994.25,981.625,307
1620591.4532241558,43496800,984.3,981.4375,982.0,1000.0,988.125,307
1620529.9193157328,43455307,994.3,994.75,997.625,992.25,991.65625,307
1620582.8151589325,43514357,989.05,987.4375,987.0,995.25,989.21875,307
1620572.2966873888,43500349,988.15,993.9375,992.0,986.0,988.3125,307
1620557.5544339565,43482083,989.05,988.5625,982.5,975.0,990.3125,307
1620518.6735552852,43480839,987.65,987.375,978.875,984.75,988.53125,307
1620511.2754628968,43472695,990.2,987.6875,976.625,980.5,989.1875,307
1620521.8378282464,43466002,985.25,985.75,999.125,1002.0,982.90625,307
1620544.1459319654,43499144,985.75,983.25,987.375,986.5,985.5625,307
1620512.5769589879,43521859,977.95,981.875,974.625,964.25,982.40625,307
1620585.173708204,43455680,993.25,991.6875,993.625,1009.0,986.6875,307
1620550.0659182952,43483529,984.55,984.0,983.25,988.25,986.6875,307
1620520.1608955457,43480530,990.3,991.875,988.375,983.25,990.15625,307
1620564.2359199864,43479255,995.85,993.9375,998.125,1011.25,989.3125,307
1620544.6241706277,43485039,981.95,983.375,984.375,972.5,983.84375,307
